Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1573857325.5984766,63878,728,404317500,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.009454221869781294,-0.011984224905356573,0.021305288720633905,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.4604630126953124,1.4891934326171874,8.535328918457031,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.608732,63879,728,414317760,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.00972053797878922,-0.014514227940931847,0.018775285685058627,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.687912170410156,1.484405029296875,8.796296899414061,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.6184454,63880,728,424317890,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.014514227940931847,-0.028362665609343887,0.015845808485971467,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.5179238525390624,1.7980454467773437,8.705317236328124,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.6286829,63881,728,434317540,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.01731054708551505,-0.037550571370117254,0.017976337358034857,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.4317325927734375,1.2138602416992186,9.076418493652342,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.6385245,63882,728,444317870,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.02596582062827257,-0.015313176267955617,0.019973708175594285,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.1276689819335937,1.5753846923828123,8.865728747558594,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.6485987,63883,728,454317560,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0223705531566656,-0.0011984224905356572,0.02530003035575276,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.2114660400390624,1.3814543579101561,8.520963708496094,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.658649,63884,728,464317470,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.021305288720633905,-0.010253170196805066,0.02596582062827257,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.4820108276367188,1.3120225097656248,8.844180932617187,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.683855,63885,728,474317890,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.031158984753927088,-0.021971078993153714,0.018642127630554665,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.4796166259765624,1.0678139404296874,8.717288244628906,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.6839063,63886,728,484317560,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.027563717282320117,-0.01691107292200316,0.022636869265673522,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.5586252807617187,1.0558429321289062,8.717288244628906,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.6891394,63887,728,494317510,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.030626352535911235,-0.015313176267955617,0.02356897564720126,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.5825672973632812,0.7589619262695312,8.55448253173828,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.6988664,63888,728,504317820,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.02436792397422503,-0.032357407244462746,0.023835291756209184,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.4030021728515625,0.8164227661132812,8.781931689453124,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.7087438,63889,728,514317500,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.018775285685058627,-0.031558458917438977,0.02343581759269729,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.22583125,0.5195417602539062,8.66940421142578,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.7186158,63890,728,524317480,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.01731054708551505,-0.00625842856168621,0.02037318233910617,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.254561669921875,0.47165772705078124,8.245630517578125,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.728779,63891,728,534317620,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.009321063815277333,0.01478054404993977,0.01810949541253882,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.886630908203125,0.5003881469726562,8.939948999023438,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.738627,63892,728,544317890,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.006791060779702058,-0.003062635253591124,0.02157160482964183,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.9776105712890624,0.5746083984375,8.40843623046875,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.748573,63893,728,554317520,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0029294771990871615,-0.04713795129440252,0.0251668723012488,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.6065093139648436,0.6105214233398437,8.451531860351562,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.7587159,63894,728,564317470,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.008655273542757524,-0.053662695965096645,0.02343581759269729,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.216254443359375,0.7134720947265625,8.710105639648438,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.7817795,63895,728,574317790,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0055926382891664,-0.026232136737280493,0.018642127630554665,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0582371337890624,0.6081272216796875,8.580818749999999,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.7823153,63896,728,584317480,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0049268480166465905,0.00625842856168621,0.019707392066586362,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.5179238525390624,0.9026140258789062,8.78432589111328,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.788572,63897,728,594317510,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.010652644360316953,-0.005060006071150552,0.019307917903074477,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.7477672119140624,1.0271125122070313,8.200140686035155,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.7989132,63898,728,604317510,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.013049489341388266,-0.05459480234662439,0.019973708175594285,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.7525556152343749,0.5770026000976562,8.453926062011718,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.808916,63899,728,614317490,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.016245282649483352,-0.06684534336098888,0.021038972611625982,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.9528922607421875,0.8475473876953125,8.89924757080078,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.8192067,63900,728,624317810,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02077265650261806,-0.01890844373956259,0.01478054404993977,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.6057330200195312,0.7062894897460937,8.173804467773436,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.8289218,63901,728,634317760,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.027031085064304263,0.027430559227816155,0.014114753777419962,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.350329736328125,0.6440402465820312,8.729259252929687,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.8387072,63902,728,644317530,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02769687533682408,0.007989483270237714,0.013715279613908078,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.8746598999023436,0.6631938598632812,8.2360537109375,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.8488383,63903,728,654317660,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.025566346464760685,-0.03874899386065292,0.01731054708551505,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.6017209106445311,1.0031704956054688,8.322244970703125,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.8589299,63904,728,664317890,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03808320358813311,-0.05020058654799364,0.01691107292200316,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.120486376953125,0.814028564453125,8.382100012207031,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.8811553,63905,728,674317550,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03342267168049444,-0.017044230976507122,0.01251685712337242,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8786720092773437,0.8571241943359375,8.614337573242187,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.8814888,63906,728,684317520,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0391484680241648,0.03275688140797463,0.014114753777419962,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.4796166259765624,1.1468225952148436,8.453926062011718,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.8886492,63907,728,694317890,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.033289513625990474,0.01824265346704278,0.014647385995435809,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-2.185906115722656,1.3766659545898436,8.01818135986328,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.8985488,63908,728,704317470,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.040080574405692536,-0.0503337446024976,0.01478054404993977,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-2.0254946044921875,1.369483349609375,8.688557824707031,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.908722,63909,728,714317890,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.041944787168748006,-0.0727042977591632,0.013981595722916,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.254561669921875,1.3000515014648437,8.492233288574218,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.9189181,63910,728,724317790,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03262372335347067,-0.022237395102161637,0.007590009106725828,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.6416460449218749,1.3192051147460937,8.164227661132813,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.9286168,63911,728,734317890,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.028229507554839925,0.037417413315613296,0.013715279613908078,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.3623007446289062,1.946485949707031,8.8872765625,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.9384146,63912,728,744317480,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.019041601794066554,0.04061320662370838,0.014514227940931847,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-2.138022082519531,2.1404162841796874,8.068459594726562,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.948759,63913,728,754317820,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01824265346704278,-0.02090581455712202,0.01597896654047543,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-2.118868469238281,2.123656872558594,8.415618835449218,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.958742,63914,728,764317540,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0167779148674992,-0.07843009410283357,0.013582121559404116,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.4915876342773438,1.8818425048828125,8.616731774902343,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.973088,63915,728,774317500,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.007989483270237714,-0.07017429472358792,0.00905474770626941,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.5267243652343749,1.7788918334960937,8.398859423828124,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.9785264,63916,728,784317750,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0035952674716069714,0.009853696033293181,0.012117382959860534,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.6512228515624999,1.5418658691406248,8.872911352539061,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.9883957,63917,728,794317580,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.004127899689622819,0.05339637985608872,0.014647385995435809,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.3000515014648437,1.9991583862304687,8.14028564453125,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857325.999013,63918,728,804317810,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0006657902725198095,0.0055926382891664,0.015845808485971467,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-2.0925322509765625,1.9656395629882812,8.123526232910155,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.0090277,63919,728,814317650,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0023968449810713144,-0.06458165643442153,0.011451592687340723,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.7214309936523438,1.6136919189453125,8.698134631347656,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.0186498,63920,728,824317890,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0006657902725198095,-0.06498113059793341,0.010652644360316953,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.5698199951171875,1.2904746948242187,8.271966735839843,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.0287936,63921,728,834317540,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0009321063815277333,0.013315805450396189,0.014247911831923924,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.42377369384765623,1.158793603515625,8.44674345703125,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.0387042,63922,728,844317540,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.001331580545039619,0.05073321876600949,0.015845808485971467,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8571241943359375,1.448492004394531,8.429984045410155,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.0491636,63923,728,854317810,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0019973708175594286,0.027297401173312193,0.017044230976507122,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.5705962890624998,1.4125789794921875,8.40843623046875,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.0589457,63924,728,864317540,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.009853696033293181,-0.02157160482964183,0.017044230976507122,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.6256629272460936,1.6639701538085936,8.034940771484374,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.0837567,63925,728,874317890,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.008122641324741676,-0.02876213977285577,0.013715279613908078,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0390835205078124,1.2617442749023438,8.461108666992187,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.0842187,63926,728,884317780,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005326322180158476,0.0027963191445832,0.015180018213451656,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.9026140258789062,1.3335703247070312,8.650250598144531,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.0884552,63927,728,894317490,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0023968449810713144,0.029294771990871618,0.01810949541253882,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.1875240234375,1.9321207397460936,7.939172705078125,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.0989065,63928,728,904317630,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0073236929977179045,0.017976337358034857,0.019840550121090324,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.5586252807617187,1.9776105712890624,8.494627490234375,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.1090906,63929,728,914317570,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0010652644360316951,-0.006391586616190171,0.019307917903074477,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.7573440185546874,1.8028338500976562,8.394071020507813,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.1187844,63930,728,924317890,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.00346210941710301,-0.027031085064304263,0.014381069886427886,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.2497732666015624,1.7645266235351562,8.327033374023436,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.1286883,63931,728,934317570,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.009321063815277333,0.008122641324741676,0.014514227940931847,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.2617442749023438,1.6927005737304686,8.80347950439453,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.1385448,63932,728,944317500,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.014247911831923924,0.04154531300523612,0.022104237047657675,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.4101847778320311,1.3862427612304686,8.17141026611328,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.148743,63933,728,954317570,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.018642127630554665,0.03621899082507764,0.02503371424674484,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.7262193969726563,1.8076222534179687,8.695740429687499,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.1587858,63934,728,964317890,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.015845808485971467,0.0001331580545039619,0.019707392066586362,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.9512743530273435,1.6472107421875,8.336610180664062,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.1789954,63935,728,974317510,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.024634240083232953,-0.012117382959860534,0.014247911831923924,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.7860744384765623,1.3120225097656248,8.281543542480469,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.179632,63936,728,984317750,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.024900556192240877,0.0014647385995435807,0.01478054404993977,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.7310078002929687,1.3311761230468748,8.997409838867187,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.188792,63937,728,994317630,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.026498452846288417,0.01344896350490015,0.020506340393610132,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.4317325927734375,1.3455413330078123,8.468291271972657,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.1984494,63938,729,4317580,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.02170476288414579,0.01478054404993977,0.02716424311880823,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.9105729248046874,1.0199299072265624,8.614337573242187,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857326.208552,63939,729,14317540,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.020639498448114094,-0.0022636869265673524,0.019840550121090324,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-2.023100402832031,1.1133037719726562,8.552088330078124,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
